Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Normal Humidity,Temperature Category,Good Weather
2018-04-25,10,14.8,29,0.6,0.0,0.0,Spring,0,True,771,0,Chilly,0
2018-04-25,11,17.5,25,1.3,0.0,0.0,Spring,0,True,469,0,Nice,0
2018-04-25,12,19.4,20,1.1,0.0,0.0,Spring,0,True,262,0,Nice,0
2018-04-25,13,20.8,23,1.7,0.0,0.0,Spring,0,True,855,0,Nice,0
2018-04-25,14,22.1,22,2.1,0.0,0.0,Spring,0,True,1821,0,Nice,0
2018-04-25,15,22.8,21,2.1,0.0,0.0,Spring,0,True,1411,0,Nice,0
2018-04-25,16,23.1,19,3.1,0.0,0.0,Spring,0,True,2401,0,Nice,0
2018-04-25,17,22.9,23,2.8,0.0,0.0,Spring,0,True,1679,0,Nice,0
2018-04-25,18,21.2,32,3.8,0.0,0.0,Spring,0,True,2460,0,Nice,0
2018-04-25,19,18.2,36,3.5,0.0,0.0,Spring,0,True,1741,0,Nice,0
2018-04-25,20,16.8,29,4.3,0.0,0.0,Spring,0,True,2036,0,Nice,0
2018-04-25,21,15.9,35,1.4,0.0,0.0,Spring,0,True,706,0,Nice,0
2018-04-25,22,15.2,35,1.2,0.0,0.0,Spring,0,True,165,0,Nice,0
2018-04-25,23,14.0,45,0.6,0.0,0.0,Spring,0,True,720,1,Chilly,0
2018-04-26,0,13.1,47,0.3,0.0,0.0,Spring,0,True,566,1,Chilly,0
2018-04-26,1,12.4,55,1.0,0.0,0.0,Spring,0,True,573,1,Chilly,0
2018-04-26,2,11.9,57,1.0,0.0,0.0,Spring,0,True,550,1,Chilly,0
2018-04-26,3,,66,1.0,0.0,0.0,Spring,0,True,191,0,,0
2018-04-26,4,10.7,70,0.7,0.0,0.0,Spring,0,True,127,0,Chilly,0
2018-04-26,5,10.2,73,0.8,0.0,0.0,Spring,0,True,171,0,Chilly,0
2018-04-26,6,10.0,72,0.8,0.0,0.0,Spring,0,True,686,0,Chilly,0
2018-04-26,7,10.7,68,0.8,0.0,0.0,Spring,0,True,1102,0,Chilly,0
2018-04-26,8,11.7,62,0.6,0.0,0.0,Spring,0,True,755,0,Chilly,0
2018-04-26,9,14.0,54,1.5,0.0,0.0,Spring,0,True,1343,1,Chilly,0
2018-04-26,10,16.7,47,2.2,0.0,0.0,Spring,0,True,724,1,Nice,1
2018-04-26,11,18.1,42,2.7,0.0,0.0,Spring,0,True,1009,1,Nice,1
2018-04-26,12,19.6,36,2.2,0.0,0.0,Spring,0,True,586,0,Nice,0
2018-04-26,13,20.6,30,2.4,0.0,0.0,Spring,0,True,1002,0,Nice,0
2018-04-26,14,21.6,28,3.1,0.0,0.0,Spring,0,True,1487,0,Nice,0
2018-04-26,15,21.9,23,2.6,0.0,0.0,Spring,0,True,672,0,Nice,0
2018-04-26,16,21.7,23,2.5,0.0,0.0,Spring,0,True,1910,0,Nice,0
2018-04-26,17,20.7,30,3.3,0.0,0.0,Spring,0,True,1444,0,Nice,0
2018-04-26,18,17.4,45,3.1,0.0,0.0,Spring,0,True,2160,1,Nice,1
2018-04-26,19,15.2,45,3.3,0.0,0.0,Spring,0,True,1095,1,Nice,1
2018-04-26,20,14.4,50,2.7,0.0,0.0,Spring,0,True,2190,1,Chilly,0
2018-04-26,21,13.4,60,2.2,0.0,0.0,Spring,0,True,2425,1,Chilly,0
2018-04-26,22,12.7,61,2.2,0.0,0.0,Spring,0,True,373,0,Chilly,0
2018-04-26,23,12.1,58,1.9,0.0,0.0,Spring,0,True,1373,1,Chilly,0
2018-04-27,0,11.8,59,2.4,0.0,0.0,Spring,0,True,852,1,Chilly,0
2018-04-27,1,11.5,57,1.8,0.0,0.0,Spring,0,True,697,1,Chilly,0
2018-04-27,2,11.2,58,1.4,0.0,0.0,Spring,0,True,304,1,Chilly,0
2018-04-27,3,10.7,63,1.1,0.0,0.0,Spring,0,True,246,0,Chilly,0
2018-04-27,4,10.2,65,1.5,0.0,0.0,Spring,0,True,205,0,Chilly,0
2018-04-27,5,9.9,69,1.1,0.0,0.0,Spring,0,True,90,0,Chilly,0
2018-04-27,6,9.9,66,1.5,0.0,0.0,Spring,0,True,468,0,Chilly,0
2018-04-27,7,10.1,63,0.7,0.0,0.0,Spring,0,True,1509,0,Chilly,0
2018-04-27,8,11.6,58,1.4,0.0,0.0,Spring,0,True,2501,1,Chilly,0
2018-04-27,9,13.2,57,0.8,0.0,0.0,Spring,0,True,963,1,Chilly,0
2018-04-27,10,15.3,50,1.0,0.0,0.0,Spring,0,True,1082,1,Nice,1
2018-04-27,11,,44,1.5,0.0,0.0,Spring,0,True,846,1,,0
2018-04-27,12,19.5,40,1.1,0.0,0.0,Spring,0,True,1168,1,Nice,1
2018-04-27,13,21.0,36,1.0,0.0,0.0,Spring,0,True,1363,0,Nice,0
2018-04-27,14,22.2,32,2.8,0.0,0.0,Spring,0,True,1232,0,Nice,0
2018-04-27,15,22.7,29,1.6,0.0,0.0,Spring,0,True,1774,0,Nice,0
2018-04-27,16,23.2,33,2.4,0.0,0.0,Spring,0,True,1426,0,Nice,0
2018-04-27,17,21.8,41,3.0,0.0,0.0,Spring,0,True,945,1,Nice,1
2018-04-27,18,20.3,47,2.5,0.0,0.0,Spring,0,True,1874,1,Nice,1
2018-04-27,19,18.7,53,2.7,0.0,0.0,Spring,0,True,1482,1,Nice,1
2018-04-27,20,16.9,41,3.1,0.0,0.0,Spring,0,True,1376,1,Nice,1
2018-04-27,21,15.7,51,1.9,0.0,0.0,Spring,0,True,1370,1,Nice,1
2018-04-27,22,14.7,63,1.4,0.0,0.0,Spring,0,True,852,0,Chilly,0
2018-04-27,23,14.0,66,1.2,0.0,0.0,Spring,0,True,414,0,Chilly,0
2018-04-28,0,13.3,70,1.6,0.0,0.0,Spring,0,True,879,0,Chilly,0
2018-04-28,1,12.7,74,1.8,0.0,0.0,Spring,0,True,261,0,Chilly,0
2018-04-28,2,12.0,76,1.0,0.0,0.0,Spring,0,True,568,0,Chilly,0
2018-04-28,3,11.6,76,1.0,0.0,0.0,Spring,0,True,287,0,Chilly,0
2018-04-28,4,11.4,78,1.8,0.0,0.0,Spring,0,True,260,0,Chilly,0
2018-04-28,5,10.9,81,1.7,0.0,0.0,Spring,0,True,223,0,Chilly,0
2018-04-28,6,10.6,84,1.1,0.0,0.0,Spring,0,True,266,0,Chilly,0
2018-04-28,7,10.8,78,0.5,0.0,0.0,Spring,0,True,241,0,Chilly,0
2018-04-28,8,12.7,67,0.6,0.0,0.0,Spring,0,True,453,0,Chilly,0
2018-04-28,9,15.1,56,1.7,0.0,0.0,Spring,0,True,598,1,Nice,1
2018-04-28,10,17.4,46,1.8,0.0,0.0,Spring,0,True,697,1,Nice,1
2018-04-28,11,19.0,30,3.0,0.0,0.0,Spring,0,True,1758,0,Nice,0
2018-04-28,12,20.5,31,2.5,0.0,0.0,Spring,0,True,891,0,Nice,0
2018-04-28,13,21.2,31,2.8,0.0,0.0,Spring,0,True,2333,0,Nice,0
2018-04-28,14,21.3,25,3.8,0.0,0.0,Spring,0,True,1184,0,Nice,0
2018-04-28,15,21.1,25,4.1,0.0,0.0,Spring,0,True,286,0,Nice,0
2018-04-28,16,20.4,25,4.7,0.0,0.0,Spring,0,True,2506,0,Nice,0
2018-04-28,17,20.1,29,3.3,0.0,0.0,Spring,0,True,987,0,Nice,0
2018-04-28,18,18.9,30,2.6,0.0,0.0,Spring,0,True,3161,0,Nice,0
2018-04-28,19,16.9,33,1.3,0.0,0.0,Spring,0,True,1190,0,Nice,0
2018-04-28,20,15.1,34,2.2,0.0,0.0,Spring,0,True,2456,0,Nice,0
2018-04-28,21,13.9,37,1.1,0.0,0.0,Spring,0,True,609,0,Chilly,0
2018-04-28,22,13.0,45,1.6,0.0,0.0,Spring,0,True,617,1,Chilly,0
2018-04-28,23,12.3,51,1.0,0.0,0.0,Spring,0,True,1129,1,Chilly,0
2018-04-29,0,11.7,53,1.4,0.0,0.0,Spring,0,True,905,1,Chilly,0
2018-04-29,1,11.2,57,1.6,0.0,0.0,Spring,0,True,741,1,Chilly,0
2018-04-29,2,10.9,56,1.2,0.0,0.0,Spring,0,True,354,1,Chilly,0
2018-04-29,3,10.6,60,1.0,0.0,0.0,Spring,0,True,341,1,Chilly,0
2018-04-29,4,10.3,63,0.7,0.0,0.0,Spring,0,True,282,0,Chilly,0
2018-04-29,5,9.7,63,1.1,0.0,0.0,Spring,0,True,186,0,Chilly,0
2018-04-29,6,9.5,65,1.0,0.0,0.0,Spring,0,True,193,0,Chilly,0
2018-04-29,7,9.9,59,0.7,0.0,0.0,Spring,0,True,475,1,Chilly,0
2018-04-29,8,12.2,50,0.8,0.0,0.0,Spring,0,True,335,1,Chilly,0
2018-04-29,9,14.9,39,0.9,0.0,0.0,Spring,0,True,589,0,Chilly,0
2018-04-29,10,17.5,35,1.8,0.0,0.0,Spring,0,True,1018,0,Nice,0
2018-04-29,11,19.6,28,2.0,0.0,0.0,Spring,0,True,572,0,Nice,0
2018-04-29,12,20.5,31,2.6,0.0,0.0,Spring,0,True,2129,0,Nice,0
2018-04-29,13,21.9,27,2.2,0.0,0.0,Spring,0,True,1633,0,Nice,0
2018-04-29,14,21.6,28,3.3,0.0,0.0,Spring,0,True,1542,0,Nice,0
2018-04-29,15,22.8,24,3.3,0.0,0.0,Spring,0,True,1102,0,Nice,0
2018-04-29,16,22.2,23,3.7,0.0,0.0,Spring,0,True,2539,0,Nice,0
2018-04-29,17,21.9,28,3.1,0.0,0.0,Spring,0,True,1539,0,Nice,0
2018-04-29,18,20.1,28,3.2,0.0,0.0,Spring,0,True,3475,0,Nice,0
2018-04-29,19,18.1,38,2.8,0.0,0.0,Spring,0,True,898,0,Nice,0
2018-04-29,20,16.9,42,2.7,0.0,0.0,Spring,0,True,1468,1,Nice,1
2018-04-29,21,16.1,44,1.2,0.0,0.0,Spring,0,True,1470,1,Nice,1
2018-04-29,22,15.6,43,2.3,0.0,0.0,Spring,0,True,1429,1,Nice,1
2018-04-29,23,15.2,51,1.0,0.0,0.0,Spring,0,True,278,1,Nice,1
2018-04-30,0,,54,1.3,0.0,0.0,Spring,0,True,304,1,,0
2018-04-30,1,14.4,60,1.7,0.0,0.0,Spring,0,True,280,1,Chilly,0
2018-04-30,2,14.1,62,1.2,0.0,0.0,Spring,0,True,245,0,Chilly,0
2018-04-30,3,14.3,61,1.0,0.0,0.0,Spring,0,True,240,0,Chilly,0
2018-04-30,4,14.6,57,1.2,0.0,0.0,Spring,0,True,134,1,Chilly,0
2018-04-30,5,14.8,63,0.7,0.0,0.0,Spring,0,True,179,0,Chilly,0
2018-04-30,6,14.9,64,0.5,0.0,0.0,Spring,0,True,668,0,Chilly,0
2018-04-30,7,15.1,78,1.5,0.0,0.0,Spring,0,True,890,0,Nice,0
2018-04-30,8,15.8,73,0.5,0.0,0.0,Spring,0,True,525,0,Nice,0
2018-04-30,9,17.5,65,1.0,0.0,0.0,Spring,0,True,786,0,Nice,0
2018-04-30,10,19.5,54,1.1,0.0,0.0,Spring,0,True,562,1,Nice,1
2018-04-30,11,20.3,52,0.9,0.0,0.0,Spring,0,True,790,1,Nice,1
2018-04-30,12,22.2,50,2.0,0.0,0.0,Spring,0,True,279,1,Nice,1
2018-04-30,13,23.3,45,1.8,0.0,0.0,Spring,0,True,1123,1,Nice,1
2018-04-30,14,24.0,47,2.3,0.0,0.0,Spring,0,True,874,1,Nice,1
2018-04-30,15,24.1,48,2.7,0.0,0.0,Spring,0,True,1438,1,Nice,1
2018-04-30,16,24.8,45,1.8,0.0,0.0,Spring,0,True,1399,1,Nice,1
2018-04-30,17,24.0,53,3.5,0.0,0.0,Spring,0,True,3215,1,Nice,1
2018-04-30,18,23.0,54,2.9,0.0,0.0,Spring,0,True,1608,1,Nice,1
2018-04-30,19,21.2,65,2.9,0.0,0.0,Spring,0,True,320,0,Nice,0
2018-04-30,20,20.0,69,2.4,0.0,0.0,Spring,0,True,2011,0,Nice,0
2018-04-30,21,19.1,73,1.2,0.0,0.0,Spring,0,True,492,0,Nice,0
2018-04-30,22,18.4,78,1.6,0.0,0.0,Spring,0,True,1528,0,Nice,0
2018-04-30,23,17.9,79,0.4,0.0,0.0,Spring,0,True,1884,0,Nice,0
2018-05-01,0,18.3,78,0.8,0.0,0.0,Spring,1,True,733,0,Nice,0
2018-05-01,1,18.3,83,1.1,0.0,0.0,Spring,1,True,1109,0,Nice,0
2018-05-01,2,18.2,85,0.8,0.0,0.0,Spring,1,True,453,0,Nice,0
2018-05-01,3,18.1,85,1.0,0.0,0.0,Spring,1,True,343,0,Nice,0
2018-05-01,4,18.0,85,0.3,0.0,0.0,Spring,1,True,146,0,Nice,0
2018-05-01,5,18.0,85,0.8,0.0,0.0,Spring,1,True,205,0,Nice,0
2018-05-01,6,17.8,85,0.6,0.0,0.0,Spring,1,True,224,0,Nice,0
2018-05-01,7,18.0,82,0.7,0.0,0.0,Spring,1,True,513,0,Nice,0
2018-05-01,8,18.8,76,0.6,0.0,0.0,Spring,1,True,437,0,Nice,0
2018-05-01,9,20.7,67,1.1,0.0,0.0,Spring,1,True,651,0,Nice,0
2018-05-01,10,22.2,61,1.2,0.0,0.0,Spring,1,True,1147,0,Nice,0
2018-05-01,11,22.7,63,1.1,0.0,0.0,Spring,1,True,1241,0,Nice,0
2018-05-01,12,22.1,67,2.7,0.0,0.0,Spring,1,True,1461,0,Nice,0
2018-05-01,13,23.0,63,3.1,0.0,0.0,Spring,1,True,1545,0,Nice,0
2018-05-01,14,23.0,64,2.8,0.0,0.0,Spring,1,True,1535,0,Nice,0
2018-05-01,15,23.1,61,2.5,0.0,0.0,Spring,1,True,1609,0,Nice,0
2018-05-01,16,22.6,63,3.1,0.0,0.0,Spring,1,True,1306,0,Nice,0
2018-05-01,17,22.0,65,2.4,0.0,0.0,Spring,1,True,2905,0,Nice,0
2018-05-01,18,21.6,67,2.0,0.0,0.0,Spring,1,True,2824,0,Nice,0
2018-05-01,19,21.2,68,1.5,0.0,0.0,Spring,1,True,916,0,Nice,0
2018-05-01,20,20.6,72,1.3,0.0,0.0,Spring,1,True,2570,0,Nice,0
2018-05-01,21,20.2,74,1.3,0.0,0.0,Spring,1,True,2928,0,Nice,0
2018-05-01,22,19.9,75,0.8,0.0,0.0,Spring,1,True,2447,0,Nice,0
2018-05-01,23,19.8,73,0.9,0.0,0.0,Spring,1,True,490,0,Nice,0
2018-05-02,0,19.7,76,0.5,0.0,0.0,Spring,0,True,1097,0,Nice,0
2018-05-02,1,19.6,75,2.1,0.0,0.0,Spring,0,True,316,0,Nice,0
2018-05-02,2,19.0,80,1.6,0.0,0.0,Spring,0,True,242,0,Nice,0
2018-05-02,3,18.5,82,0.8,0.0,0.0,Spring,0,True,173,0,Nice,0
2018-05-02,4,18.4,81,0.4,0.0,0.0,Spring,0,True,147,0,Nice,0
2018-05-02,5,18.4,87,0.8,0.4,0.0,Spring,0,True,44,0,Nice,0
2018-05-02,6,17.9,93,0.9,0.1,0.0,Spring,0,True,94,0,Nice,0
2018-05-02,7,17.6,94,0.5,1.0,0.0,Spring,0,True,93,0,Nice,0
2018-05-02,8,,94,0.9,0.0,0.0,Spring,0,True,357,0,,0
2018-05-02,9,17.4,94,0.7,0.0,0.0,Spring,0,True,715,0,Nice,0
2018-05-02,10,17.7,88,1.1,0.0,0.0,Spring,0,True,211,0,Nice,0
2018-05-02,11,18.0,85,1.1,0.0,0.0,Spring,0,True,205,0,Nice,0
2018-05-02,12,17.3,95,0.7,3.5,0.0,Spring,0,True,13,0,Nice,0
2018-05-02,13,17.2,96,0.9,4.0,0.0,Spring,0,True,467,0,Nice,0
2018-05-02,14,17.5,94,0.3,0.0,0.0,Spring,0,True,283,0,Nice,0
2018-05-02,15,17.0,90,3.7,0.0,0.0,Spring,0,True,46,0,Nice,0
2018-05-02,16,15.4,95,4.7,0.5,0.0,Spring,0,True,195,0,Nice,0
2018-05-02,17,13.9,94,2.6,0.0,0.0,Spring,0,True,1136,0,Chilly,0
2018-05-02,18,13.6,89,2.3,0.0,0.0,Spring,0,True,428,0,Chilly,0
2018-05-02,19,12.6,93,3.9,0.0,0.0,Spring,0,True,134,0,Chilly,0
2018-05-02,20,11.1,91,4.0,0.5,0.0,Spring,0,True,172,0,Chilly,0
2018-05-02,21,10.5,94,2.8,1.0,0.0,Spring,0,True,179,0,Chilly,0
2018-05-02,22,10.4,85,3.7,0.0,0.0,Spring,0,True,374,0,Chilly,0
2018-05-02,23,9.5,90,3.6,1.0,0.0,Spring,0,True,70,0,Chilly,0
2018-05-03,0,8.7,86,3.1,0.0,0.0,Spring,0,True,327,0,Chilly,0
2018-05-03,1,7.9,86,2.1,0.0,0.0,Spring,0,True,142,0,Chilly,0
2018-05-03,2,7.3,86,1.7,0.0,0.0,Spring,0,True,229,0,Chilly,0
2018-05-03,3,7.0,86,1.2,0.0,0.0,Spring,0,True,198,0,Chilly,0
2018-05-03,4,7.0,87,1.3,0.0,0.0,Spring,0,True,129,0,Chilly,0
2018-05-03,5,7.0,85,0.8,0.0,0.0,Spring,0,True,47,0,Chilly,0
2018-05-03,6,7.9,86,2.0,0.0,0.0,Spring,0,True,136,0,Chilly,0
2018-05-03,7,8.4,83,1.4,0.0,0.0,Spring,0,True,1413,0,Chilly,0
2018-05-03,8,10.5,67,2.3,0.0,0.0,Spring,0,True,3175,0,Chilly,0
2018-05-03,9,12.8,52,3.9,0.0,0.0,Spring,0,True,1926,1,Chilly,0
2018-05-03,10,13.8,47,4.8,0.0,0.0,Spring,0,True,1326,1,Chilly,0
2018-05-03,11,14.7,45,3.0,0.0,0.0,Spring,0,True,763,1,Chilly,0
2018-05-03,12,14.1,59,3.9,0.0,0.0,Spring,0,True,796,1,Chilly,0
2018-05-03,13,13.4,56,3.7,0.1,0.0,Spring,0,True,243,1,Chilly,0
2018-05-03,14,12.7,75,3.8,0.4,0.0,Spring,0,True,691,0,Chilly,0
2018-05-03,15,12.2,56,4.8,0.5,0.0,Spring,0,True,411,1,Chilly,0
2018-05-03,16,12.8,53,3.3,0.0,0.0,Spring,0,True,977,1,Chilly,0
2018-05-03,17,13.2,49,4.2,0.0,0.0,Spring,0,True,1119,1,Chilly,0
2018-05-03,18,13.4,49,2.4,0.0,0.0,Spring,0,True,2155,1,Chilly,0
2018-05-03,19,13.3,49,3.6,0.0,0.0,Spring,0,True,216,1,Chilly,0
2018-05-03,20,12.6,47,3.2,0.0,0.0,Spring,0,True,1517,1,Chilly,0
2018-05-03,21,11.9,48,1.9,0.0,0.0,Spring,0,True,548,1,Chilly,0
2018-05-03,22,11.2,60,2.3,0.0,0.0,Spring,0,True,337,1,Chilly,0
2018-05-03,23,10.6,62,2.1,0.0,0.0,Spring,0,True,1369,0,Chilly,0
2018-05-04,0,10.0,63,2.1,0.0,0.0,Spring,0,True,897,0,Chilly,0
2018-05-04,1,9.7,63,2.1,0.0,0.0,Spring,0,True,407,0,Chilly,0
2018-05-04,2,9.6,65,1.5,0.0,0.0,Spring,0,True,566,0,Chilly,0
2018-05-04,3,9.6,66,0.9,0.0,0.0,Spring,0,True,249,0,Chilly,0
2018-05-04,4,9.5,66,1.1,0.0,0.0,Spring,0,True,170,0,Chilly,0
2018-05-04,5,9.2,63,0.8,0.0,0.0,Spring,0,True,319,0,Chilly,0
2018-05-04,6,9.0,57,1.7,0.0,0.0,Spring,0,True,759,1,Chilly,0
2018-05-04,7,9.5,55,2.1,0.0,0.0,Spring,0,True,982,1,Chilly,0
2018-05-04,8,11.3,46,1.2,0.0,0.0,Spring,0,True,1469,1,Chilly,0
2018-05-04,9,14.1,42,1.9,0.0,0.0,Spring,0,True,1461,1,Chilly,0
2018-05-04,10,16.1,37,2.9,0.0,0.0,Spring,0,True,1014,0,Nice,0
2018-05-04,11,17.2,35,3.6,0.0,0.0,Spring,0,True,1131,0,Nice,0
2018-05-04,12,17.9,32,4.6,0.0,0.0,Spring,0,True,1189,0,Nice,0
2018-05-04,13,18.9,30,3.8,0.0,0.0,Spring,0,True,1157,0,Nice,0
2018-05-04,14,18.8,31,4.9,0.0,0.0,Spring,0,True,1078,0,Nice,0
2018-05-04,15,19.9,26,3.8,0.0,0.0,Spring,0,True,1122,0,Nice,0
2018-05-04,16,18.6,30,5.1,0.0,0.0,Spring,0,True,1388,0,Nice,0
2018-05-04,17,18.1,30,4.6,0.0,0.0,Spring,0,True,2936,0,Nice,0
2018-05-04,18,17.1,35,3.4,0.0,0.0,Spring,0,True,2056,0,Nice,0
2018-05-04,19,15.5,46,2.6,0.0,0.0,Spring,0,True,1364,1,Nice,1
2018-05-04,20,14.1,46,3.4,0.0,0.0,Spring,0,True,1895,1,Chilly,0
2018-05-04,21,13.3,47,1.9,0.0,0.0,Spring,0,True,1437,1,Chilly,0
2018-05-04,22,12.7,55,2.0,0.0,0.0,Spring,0,True,2168,1,Chilly,0
2018-05-04,23,12.4,58,2.5,0.0,0.0,Spring,0,True,1612,1,Chilly,0
2018-05-05,0,12.2,59,1.2,0.0,0.0,Spring,0,True,408,1,Chilly,0
2018-05-05,1,12.1,54,1.3,0.0,0.0,Spring,0,True,232,1,Chilly,0
2018-05-05,2,12.1,53,1.1,0.0,0.0,Spring,0,True,606,1,Chilly,0
2018-05-05,3,11.6,53,1.1,0.0,0.0,Spring,0,True,204,1,Chilly,0
2018-05-05,4,12.1,51,1.6,0.0,0.0,Spring,0,True,236,1,Chilly,0
2018-05-05,5,12.2,52,2.3,0.0,0.0,Spring,0,True,31,1,Chilly,0
2018-05-05,6,12.3,55,2.1,0.0,0.0,Spring,0,True,134,1,Chilly,0
2018-05-05,7,,55,2.3,0.0,0.0,Spring,0,True,151,1,,0
2018-05-05,8,14.4,51,2.3,0.0,0.0,Spring,0,True,90,1,Chilly,0
2018-05-05,9,16.1,50,2.6,0.0,0.0,Spring,0,True,534,1,Nice,1
2018-05-05,10,18.1,46,2.9,0.0,0.0,Spring,0,True,947,1,Nice,1
2018-05-05,11,20.2,41,3.1,0.0,0.0,Spring,0,True,1799,1,Nice,1
2018-05-05,12,21.9,35,3.4,0.0,0.0,Spring,0,True,861,0,Nice,0
2018-05-05,13,22.7,35,3.4,0.0,0.0,Spring,0,True,1685,0,Nice,0
2018-05-05,14,23.6,34,3.3,0.0,0.0,Spring,0,True,1266,0,Nice,0
2018-05-05,15,23.8,29,4.7,0.0,0.0,Spring,0,True,1585,0,Nice,0
2018-05-05,16,23.2,30,4.5,0.0,0.0,Spring,0,True,1002,0,Nice,0
2018-05-05,17,23.6,29,3.9,0.0,0.0,Spring,0,True,2975,0,Nice,0
2018-05-05,18,22.5,31,3.4,0.0,0.0,Spring,0,True,680,0,Nice,0
2018-05-05,19,20.7,47,3.5,0.0,0.0,Spring,0,True,3339,1,Nice,1
2018-05-05,20,19.7,53,2.0,0.0,0.0,Spring,0,True,1099,1,Nice,1
2018-05-05,21,19.3,57,3.1,0.0,0.0,Spring,0,True,1343,1,Nice,1
2018-05-05,22,,61,2.7,0.0,0.0,Spring,0,True,1622,0,,0
2018-05-05,23,19.1,62,3.6,0.0,0.0,Spring,0,True,1147,0,Nice,0
2018-05-06,0,18.7,64,3.3,0.0,0.0,Spring,0,True,787,0,Nice,0
2018-05-06,1,18.2,71,1.6,0.0,0.0,Spring,0,True,163,0,Nice,0
2018-05-06,2,17.3,82,2.1,0.5,0.0,Spring,0,True,50,0,Nice,0
2018-05-06,3,16.2,94,1.7,1.5,0.0,Spring,0,True,46,0,Nice,0
2018-05-06,4,15.8,93,0.4,1.5,0.0,Spring,0,True,17,0,Nice,0
2018-05-06,5,15.4,96,0.3,2.0,0.0,Spring,0,True,5,0,Nice,0
2018-05-06,6,15.1,97,0.3,3.0,0.0,Spring,0,True,9,0,Nice,0
2018-05-06,7,15.1,97,0.5,2.5,0.0,Spring,0,True,6,0,Nice,0
2018-05-06,8,15.2,97,1.0,2.0,0.0,Spring,0,True,11,0,Nice,0
2018-05-06,9,15.4,97,0.8,1.0,0.0,Spring,0,True,7,0,Nice,0
2018-05-06,10,15.4,97,0.6,1.5,0.0,Spring,0,True,8,0,Nice,0
2018-05-06,11,15.5,97,0.8,3.5,0.0,Spring,0,True,3,0,Nice,0
2018-05-06,12,15.7,96,1.1,3.0,0.0,Spring,0,True,67,0,Nice,0
2018-05-06,13,16.4,94,0.9,0.0,0.0,Spring,0,True,273,0,Nice,0
2018-05-06,14,17.2,85,1.3,0.0,0.0,Spring,0,True,173,0,Nice,0
2018-05-06,15,17.8,77,1.6,0.0,0.0,Spring,0,True,867,0,Nice,0
2018-05-06,16,19.5,66,1.7,0.0,0.0,Spring,0,True,1145,0,Nice,0
2018-05-06,17,20.2,62,1.1,0.0,0.0,Spring,0,True,1750,0,Nice,0
2018-05-06,18,20.2,66,1.0,0.0,0.0,Spring,0,True,2314,0,Nice,0
2018-05-06,19,19.0,70,0.7,0.0,0.0,Spring,0,True,1002,0,Nice,0
2018-05-06,20,17.6,77,1.2,0.0,0.0,Spring,0,True,1653,0,Nice,0
2018-05-06,21,16.8,79,0.6,0.0,0.0,Spring,0,True,1837,0,Nice,0
2018-05-06,22,16.4,80,1.2,0.0,0.0,Spring,0,True,1800,0,Nice,0
2018-05-06,23,15.9,83,0.6,0.0,0.0,Spring,0,True,439,0,Nice,0
2018-05-07,0,15.5,85,0.9,0.0,0.0,Spring,0,True,1096,0,Nice,0
2018-05-07,1,15.1,84,0.3,0.0,0.0,Spring,0,True,739,0,Nice,0
2018-05-07,2,,85,0.4,0.0,0.0,Spring,0,True,621,0,,0
2018-05-07,3,14.7,82,0.8,0.0,0.0,Spring,0,True,227,0,Chilly,0
2018-05-07,4,14.4,85,0.8,0.0,0.0,Spring,0,True,156,0,Chilly,0
2018-05-07,5,14.2,85,0.5,0.0,0.0,Spring,0,True,224,0,Chilly,0
2018-05-07,6,14.0,87,0.8,0.0,0.0,Spring,0,True,201,0,Chilly,0
2018-05-07,7,14.2,81,0.3,0.0,0.0,Spring,0,True,338,0,Chilly,0
2018-05-07,8,14.8,80,0.3,0.0,0.0,Spring,0,True,403,0,Chilly,0
2018-05-07,9,15.9,72,0.5,0.0,0.0,Spring,0,True,510,0,Nice,0
2018-05-07,10,17.5,63,0.6,0.0,0.0,Spring,0,True,1135,0,Nice,0
2018-05-07,11,20.2,45,1.1,0.0,0.0,Spring,0,True,1311,1,Nice,1
2018-05-07,12,22.9,35,0.8,0.0,0.0,Spring,0,True,2173,0,Nice,0
2018-05-07,13,23.7,44,1.7,0.0,0.0,Spring,0,True,1558,1,Nice,1
2018-05-07,14,24.1,42,1.2,0.0,0.0,Spring,0,True,585,1,Nice,1
2018-05-07,15,24.6,38,2.1,0.0,0.0,Spring,0,True,1499,0,Nice,0
2018-05-07,16,24.5,38,2.2,0.0,0.0,Spring,0,True,1803,0,Nice,0
2018-05-07,17,25.5,31,2.3,0.0,0.0,Spring,0,True,847,0,Nice,0
2018-05-07,18,25.1,32,2.4,0.0,0.0,Spring,0,True,2007,0,Nice,0
2018-05-07,19,23.5,48,1.5,0.0,0.0,Spring,0,True,3159,1,Nice,1
2018-05-07,20,20.9,61,2.7,0.0,0.0,Spring,0,True,3347,0,Nice,0
2018-05-07,21,19.6,64,1.5,0.0,0.0,Spring,0,True,2508,0,Nice,0
2018-05-07,22,18.6,69,1.7,0.0,0.0,Spring,0,True,1838,0,Nice,0
2018-05-07,23,17.5,69,1.5,0.0,0.0,Spring,0,True,848,0,Nice,0
2018-05-08,0,16.4,72,0.8,0.0,0.0,Spring,0,True,801,0,Nice,0
2018-05-08,1,16.0,64,1.0,0.0,0.0,Spring,0,True,487,0,Nice,0
